camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,critical_flag,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,grade,grade_date
40840921,CONNOLLY'S CORNER,Queens,7115,GRAND AVENUE,11378,7185657383,Continental,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.727858515577,-73.892099948004,405,30,049302,4058675,4025050079,QN30,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",A,2025-06-16T00:00:00.000
50073091,EM VIETNAMESE,Brooklyn,1702,86 STREET,11214,7182323888,Southeast Asian,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,37,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.608489418548,-74.004707155777,311,38,017800,3166499,3063660039,BK27,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,,
41541247,CAFE EUROASIA,Brooklyn,602,BRIGHTON BEACH AVENUE,11235,7188910008,Russian,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,41,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.577626069185,-73.961294672205,313,48,036002,3245110,3086910047,BK19,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
41454471,ASIAN JEWELS SEAFOOD RESTAURANT,Queens,133-30,39 AVENUE,11354,7183598600,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,41,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.75909344598,-73.834157180609,407,20,087100,4112276,4049730016,QN22,04M,Live roaches in facility's food or non-food area.,,
50100416,CHINA DELIGHT,Queens,21882,HEMPSTEAD AVE,11429,7184793030,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,19,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.713152803373,-73.735398998329,413,27,054000,4240517,4111530029,QN34,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",,
50108605,MALA PROJECT,Manhattan,245,EAST   53 STREET,10022,7185599513,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.757265625621,-73.968347667171,106,04,009800,1090702,1013277503,MN19,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",A,2025-06-16T00:00:00.000
50112140,CHICKEN FEASTIN,Brooklyn,561,GATES AVENUE,11221,7186769992,Chicken,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,43,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.686979292164,-73.943984638289,303,36,026500,3051028,3018100076,BK75,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",,
40607093,P.J. BRADY'S TAVERN,Bronx,3201,PHILIP AVENUE,10465,7189313250,American,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,13,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.830613737737,-73.817991779355,210,13,016000,2091414,2054730039,BX52,04L,Evidence of mice or live mice in establishment's food or non-food areas.,A,2025-06-16T00:00:00.000
50107756,NOODLE CRAFT,Queens,1039,47TH RD,11101,7183929555,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.744612266689,-73.952416871777,402,26,000700,4000316,4000460016,QN31,02B,Hot TCS food item not held at or above 140 °F.,,
50012564,LU PEKING HOUSE,Brooklyn,3408,FULTON STREET,11208,7188275016,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,9,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.684286904049,-73.869895268889,305,37,118400,3092912,3041490024,BK83,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-16T00:00:00.000
50090463,NUAN XIN RICE ROLL,Manhattan,67A,ELDRIDGE ST,10002,2129200156,Asian/Asian Fusion,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.716707639714,-73.992713119637,103,01,001600,,1,MN27,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",,
50143591,JG MIDTOWN AMENITIES KITCHEN,Manhattan,425,PARK AVENUE,10022,6462904653,American,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,9,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.760505277448,-73.971540748616,105,04,010000,1036505,1013100001,MN19,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-16T00:00:00.000
50051353,SUPER SKYWAY RESTAURANT & KEBAB HOUSE,Brooklyn,2032,BATH AVENUE,11214,7183733332,Pakistani,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.600784898633,-74.000615784542,311,47,028600,3168849,3064430031,BK27,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-16T00:00:00.000
50144691,EMPANADA PREMIUM,Brooklyn,2924,FULTON STREET,11207,9294544933,Spanish,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,21,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.679229790441,-73.886839431139,305,37,117000,3087922,3039520021,BK82,04L,Evidence of mice or live mice in establishment's food or non-food areas.,,
40424765,FRANCO BAKERY,Bronx,527,EAST  138 STREET,10454,7189934200,Bakery Products/Desserts,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.80712400336,-73.918210614421,201,08,003900,2000070,2022660039,BX39,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-16T00:00:00.000
41264502,DUNKIN,Brooklyn,126,35 STREET,11232,7184999055,Donuts,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,9,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.655757295186,-74.005319589611,307,38,008400,3010252,3006920012,BK32,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",A,2025-06-16T00:00:00.000
41264502,DUNKIN,Brooklyn,126,35 STREET,11232,7184999055,Donuts,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,9,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.655757295186,-74.005319589611,307,38,008400,3010252,3006920012,BK32,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",A,2025-06-16T00:00:00.000
50105569,110 Nutrition,Manhattan,2135,2 AVENUE,10029,9173329099,"Juice, Smoothies, Fruit Salads",2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,10,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.793007853065,-73.940702500434,111,08,018000,1052443,1016590027,MN34,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",A,2025-06-16T00:00:00.000
50169822,YOGURT MAGICO,Queens,10404,47TH AVE,11368,3474357422,Frozen Desserts,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,27,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.74583939653,-73.859113748843,404,21,041500,4607504,4019917501,QN25,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,N,
50120565,Green Lane Coffee,Manhattan,1582,1 AVENUE,10028,4243358752,Coffee/Tea,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,22,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.774474695288,-73.951110110591,108,05,013600,1050403,1015620003,MN32,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
41454471,ASIAN JEWELS SEAFOOD RESTAURANT,Queens,133-30,39 AVENUE,11354,7183598600,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,41,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.75909344598,-73.834157180609,407,20,087100,4112276,4049730016,QN22,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",,
50140237,ORA'S MARKET (INSIDE PS1),Queens,2225,JACKSON AVE,11101,2016740326,Coffee/Tea,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,17,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.745660702008,-73.946067993041,402,26,000700,4000561,4000760016,QN31,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",N,
50169331,HALAL WRAPS & MEDITERRAS,Brooklyn,1231,NOSTRAND AVENUE,11225,7184849898,Chicken,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,55,2025-06-29T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.65720135052,-73.950248499599,309,40,080400,3107389,3048190001,BK60,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,N,
50075701,THE EMPANADA SPOT,Queens,6109,SPRINGFIELD BLVD,11364,7182242209,Spanish,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.748804889135,-73.756550692817,411,23,137700,4163156,4076440009,QN42,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",A,2025-06-16T00:00:00.000
41150646,RUDY'S DELI RESTAURANT,Queens,54-30,48 STREET,11378,3474563556,Latin American,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,12,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.729980490261,-73.919110268084,402,30,020500,4058878,4025460047,QN31,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,A,2025-06-16T00:00:00.000
50090463,NUAN XIN RICE ROLL,Manhattan,67A,ELDRIDGE ST,10002,2129200156,Asian/Asian Fusion,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.716707639714,-73.992713119637,103,01,001600,,1,MN27,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
41541247,CAFE EUROASIA,Brooklyn,602,BRIGHTON BEACH AVENUE,11235,7188910008,Russian,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,41,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.577626069185,-73.961294672205,313,48,036002,3245110,3086910047,BK19,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,,
50106422,OCULUS BEER GARDEN,Manhattan,33,VESEY STREET,10007,8455586940,American,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,32,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.71217579013,-74.010359649538,101,01,001300,1089308,1000580001,MN25,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",N,
50144998,LAGO KACHE,Brooklyn,2192,FLATBUSH AVENUE,11234,3477058181,Creole,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,19,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.616543401516,-73.930201742621,318,46,065200,3220776,3078890074,BK45,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",,
50012564,LU PEKING HOUSE,Brooklyn,3408,FULTON STREET,11208,7188275016,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Critical,9,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.684286904049,-73.869895268889,305,37,118400,3092912,3041490024,BK83,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",A,2025-06-16T00:00:00.000
50107756,NOODLE CRAFT,Queens,1039,47TH RD,11101,7183929555,Chinese,2025-06-16T00:00:00.000,Violations were cited in the following area(s).,Not Critical,24,2025-06-29T06:00:14.000,Cycle Inspection / Initial Inspection,40.744612266689,-73.952416871777,402,26,000700,4000316,4000460016,QN31,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",,
